date,sin,sout,albedo,rh,t,u,wdir
25/02/2008 14:30,NAN,NAN,NAN,NAN,NAN,NAN,NAN
25/02/2008 15:00,NAN,NAN,NAN,NAN,NAN,NAN,NAN
25/02/2008 15:30,NAN,NAN,NAN,NAN,NAN,NAN,NAN
25/02/2008 16:00,NAN,NAN,NAN,NAN,NAN,NAN,NAN
25/02/2008 16:30,NAN,NAN,NAN,NAN,NAN,NAN,NAN
25/02/2008 17:00,NAN,NAN,NAN,NAN,NAN,NAN,NAN
25/02/2008 17:30,NAN,NAN,NAN,NAN,NAN,NAN,NAN
25/02/2008 18:00,NAN,NAN,NAN,NAN,NAN,NAN,NAN
25/02/2008 18:30,NAN,NAN,NAN,NAN,NAN,NAN,NAN
25/02/2008 19:00,NAN,NAN,NAN,NAN,NAN,NAN,NAN
25/02/2008 19:30,NAN,NAN,NAN,NAN,NAN,NAN,NAN
25/02/2008 20:00,NAN,NAN,NAN,NAN,NAN,NAN,NAN
25/02/2008 20:30,NAN,NAN,NAN,NAN,NAN,NAN,NAN
25/02/2008 21:00,NAN,NAN,NAN,NAN,NAN,NAN,NAN
25/02/2008 21:30,NAN,NAN,NAN,NAN,NAN,NAN,NAN
25/02/2008 22:00,NAN,NAN,NAN,NAN,NAN,NAN,NAN
25/02/2008 22:30,NAN,NAN,NAN,NAN,NAN,NAN,NAN
25/02/2008 23:00,NAN,NAN,NAN,NAN,NAN,NAN,NAN
25/02/2008 23:30,NAN,NAN,NAN,NAN,NAN,NAN,NAN
26/02/2008 00:00,NAN,NAN,NAN,NAN,NAN,NAN,NAN
26/02/2008 00:30,NAN,NAN,NAN,NAN,NAN,NAN,NAN
26/02/2008 01:00,NAN,NAN,NAN,NAN,NAN,NAN,NAN
26/02/2008 01:30,NAN,NAN,NAN,NAN,NAN,NAN,NAN
26/02/2008 02:00,NAN,NAN,NAN,NAN,NAN,NAN,NAN
26/02/2008 02:30,NAN,NAN,NAN,NAN,NAN,NAN,NAN
26/02/2008 03:00,NAN,NAN,NAN,NAN,NAN,NAN,NAN
26/02/2008 03:30,NAN,NAN,NAN,NAN,NAN,NAN,NAN
26/02/2008 04:00,NAN,NAN,NAN,NAN,NAN,NAN,NAN
26/02/2008 04:30,NAN,NAN,NAN,NAN,NAN,NAN,NAN
26/02/2008 05:00,NAN,NAN,NAN,NAN,NAN,NAN,NAN
26/02/2008 05:30,NAN,NAN,NAN,NAN,NAN,NAN,NAN
26/02/2008 06:00,NAN,NAN,NAN,NAN,NAN,NAN,NAN
26/02/2008 06:30,NAN,NAN,NAN,NAN,NAN,NAN,NAN
26/02/2008 07:00,NAN,NAN,NAN,NAN,NAN,NAN,NAN
26/02/2008 07:30,NAN,NAN,NAN,NAN,NAN,NAN,NAN
26/02/2008 08:00,NAN,NAN,NAN,NAN,NAN,NAN,NAN
26/02/2008 08:30,NAN,NAN,NAN,NAN,NAN,NAN,NAN
26/02/2008 09:00,NAN,NAN,NAN,NAN,NAN,NAN,NAN
26/02/2008 09:30,NAN,NAN,NAN,NAN,NAN,NAN,NAN
26/02/2008 10:00,NAN,NAN,NAN,NAN,NAN,NAN,NAN
26/02/2008 10:30,NAN,NAN,NAN,NAN,NAN,NAN,NAN
26/02/2008 11:00,NAN,NAN,NAN,NAN,NAN,NAN,NAN
26/02/2008 11:30,NAN,NAN,NAN,NAN,NAN,NAN,NAN
26/02/2008 12:00,NAN,NAN,NAN,NAN,NAN,NAN,NAN
26/02/2008 12:30,NAN,NAN,NAN,NAN,NAN,NAN,NAN
26/02/2008 13:00,NAN,NAN,NAN,NAN,NAN,NAN,NAN
26/02/2008 13:30,NAN,NAN,NAN,NAN,NAN,NAN,NAN
26/02/2008 14:00,NAN,NAN,NAN,NAN,NAN,NAN,NAN
26/02/2008 14:30,NAN,NAN,NAN,NAN,NAN,NAN,NAN
26/02/2008 15:00,NAN,NAN,NAN,NAN,NAN,NAN,NAN
26/02/2008 15:30,NAN,NAN,NAN,NAN,NAN,NAN,NAN
26/02/2008 16:00,NAN,NAN,NAN,NAN,NAN,NAN,NAN
26/02/2008 16:30,NAN,NAN,NAN,NAN,NAN,NAN,NAN
26/02/2008 17:00,NAN,NAN,NAN,NAN,NAN,NAN,NAN
26/02/2008 17:30,NAN,NAN,NAN,NAN,NAN,NAN,NAN
26/02/2008 18:00,NAN,NAN,NAN,NAN,NAN,NAN,NAN
26/02/2008 18:30,NAN,NAN,NAN,NAN,NAN,NAN,NAN
26/02/2008 19:00,NAN,NAN,NAN,NAN,NAN,NAN,NAN
26/02/2008 19:30,NAN,NAN,NAN,NAN,NAN,NAN,NAN
26/02/2008 20:00,NAN,NAN,NAN,NAN,NAN,NAN,NAN
26/02/2008 20:30,NAN,NAN,NAN,NAN,NAN,NAN,NAN
26/02/2008 21:00,NAN,NAN,NAN,NAN,NAN,NAN,NAN
26/02/2008 21:30,NAN,NAN,NAN,NAN,NAN,NAN,NAN
26/02/2008 22:00,NAN,NAN,NAN,NAN,NAN,NAN,NAN
26/02/2008 22:30,NAN,NAN,NAN,NAN,NAN,NAN,NAN
26/02/2008 23:00,NAN,NAN,NAN,NAN,NAN,NAN,NAN
26/02/2008 23:30,NAN,NAN,NAN,NAN,NAN,NAN,NAN
27/02/2008 00:00,NAN,NAN,NAN,NAN,NAN,NAN,NAN
27/02/2008 00:30,NAN,NAN,NAN,NAN,NAN,NAN,NAN
27/02/2008 01:00,NAN,NAN,NAN,NAN,NAN,NAN,NAN
27/02/2008 01:30,NAN,NAN,NAN,NAN,NAN,NAN,NAN
27/02/2008 02:00,NAN,NAN,NAN,NAN,NAN,NAN,NAN
27/02/2008 02:30,NAN,NAN,NAN,NAN,NAN,NAN,NAN
27/02/2008 03:00,NAN,NAN,NAN,NAN,NAN,NAN,NAN
27/02/2008 03:30,NAN,NAN,NAN,NAN,NAN,NAN,NAN
27/02/2008 04:00,NAN,NAN,NAN,NAN,NAN,NAN,NAN
27/02/2008 04:30,NAN,NAN,NAN,NAN,NAN,NAN,NAN
27/02/2008 05:00,NAN,NAN,NAN,NAN,NAN,NAN,NAN
27/02/2008 05:30,NAN,NAN,NAN,NAN,NAN,NAN,NAN
27/02/2008 06:00,NAN,NAN,NAN,NAN,NAN,NAN,NAN
27/02/2008 06:30,NAN,NAN,NAN,NAN,NAN,NAN,NAN
27/02/2008 07:00,NAN,NAN,NAN,NAN,NAN,NAN,NAN
27/02/2008 07:30,NAN,NAN,NAN,NAN,NAN,NAN,NAN
27/02/2008 08:00,NAN,NAN,NAN,NAN,NAN,NAN,NAN
27/02/2008 08:30,NAN,NAN,NAN,NAN,NAN,NAN,NAN
27/02/2008 09:00,NAN,NAN,NAN,NAN,NAN,NAN,NAN
27/02/2008 09:30,NAN,NAN,NAN,NAN,NAN,NAN,NAN
27/02/2008 10:00,NAN,NAN,NAN,NAN,NAN,NAN,NAN
27/02/2008 10:30,NAN,NAN,NAN,NAN,NAN,NAN,NAN
27/02/2008 11:00,NAN,NAN,NAN,NAN,NAN,NAN,NAN
27/02/2008 11:30,NAN,NAN,NAN,NAN,NAN,NAN,NAN
27/02/2008 12:00,NAN,NAN,NAN,NAN,NAN,NAN,NAN
27/02/2008 12:30,NAN,NAN,NAN,NAN,NAN,NAN,NAN
27/02/2008 13:00,NAN,NAN,NAN,NAN,NAN,NAN,NAN
27/02/2008 13:30,NAN,NAN,NAN,NAN,NAN,NAN,NAN
27/02/2008 14:00,NAN,NAN,NAN,NAN,NAN,NAN,NAN
27/02/2008 14:30,NAN,NAN,NAN,NAN,NAN,NAN,NAN
27/02/2008 15:00,NAN,NAN,NAN,NAN,NAN,NAN,NAN
27/02/2008 15:30,NAN,NAN,NAN,NAN,NAN,NAN,NAN
27/02/2008 16:00,NAN,NAN,NAN,NAN,NAN,NAN,NAN
27/02/2008 16:30,NAN,NAN,NAN,NAN,NAN,NAN,NAN
27/02/2008 17:00,NAN,NAN,NAN,NAN,NAN,NAN,NAN
27/02/2008 17:30,NAN,NAN,NAN,NAN,NAN,NAN,NAN
27/02/2008 18:00,NAN,NAN,NAN,NAN,NAN,NAN,NAN
27/02/2008 18:30,NAN,NAN,NAN,NAN,NAN,NAN,NAN
27/02/2008 19:00,NAN,NAN,NAN,NAN,NAN,NAN,NAN
27/02/2008 19:30,NAN,NAN,NAN,NAN,NAN,NAN,NAN
27/02/2008 20:00,NAN,NAN,NAN,NAN,NAN,NAN,NAN
27/02/2008 20:30,NAN,NAN,NAN,NAN,NAN,NAN,NAN
27/02/2008 21:00,NAN,NAN,NAN,NAN,NAN,NAN,NAN
27/02/2008 21:30,NAN,NAN,NAN,NAN,NAN,NAN,NAN
27/02/2008 22:00,NAN,NAN,NAN,NAN,NAN,NAN,NAN
27/02/2008 22:30,NAN,NAN,NAN,NAN,NAN,NAN,NAN
27/02/2008 23:00,NAN,NAN,NAN,NAN,NAN,NAN,NAN
27/02/2008 23:30,NAN,NAN,NAN,NAN,NAN,NAN,NAN
28/02/2008 00:00,NAN,NAN,NAN,NAN,NAN,NAN,NAN
28/02/2008 00:30,NAN,NAN,NAN,NAN,NAN,NAN,NAN
28/02/2008 01:00,NAN,NAN,NAN,NAN,NAN,NAN,NAN
28/02/2008 01:30,NAN,NAN,NAN,NAN,NAN,NAN,NAN
28/02/2008 02:00,NAN,NAN,NAN,NAN,NAN,NAN,NAN
28/02/2008 02:30,NAN,NAN,NAN,NAN,NAN,NAN,NAN
28/02/2008 03:00,NAN,NAN,NAN,NAN,NAN,NAN,NAN
28/02/2008 03:30,NAN,NAN,NAN,NAN,NAN,NAN,NAN
28/02/2008 04:00,NAN,NAN,NAN,NAN,NAN,NAN,NAN
28/02/2008 04:30,NAN,NAN,NAN,NAN,NAN,NAN,NAN
28/02/2008 05:00,NAN,NAN,NAN,NAN,NAN,NAN,NAN
28/02/2008 05:30,NAN,NAN,NAN,NAN,NAN,NAN,NAN
28/02/2008 06:00,NAN,NAN,NAN,NAN,NAN,NAN,NAN
28/02/2008 06:30,NAN,NAN,NAN,NAN,NAN,NAN,NAN
28/02/2008 07:00,NAN,NAN,NAN,NAN,NAN,NAN,NAN
28/02/2008 07:30,NAN,NAN,NAN,NAN,NAN,NAN,NAN
28/02/2008 08:00,NAN,NAN,NAN,NAN,NAN,NAN,NAN
28/02/2008 08:30,NAN,NAN,NAN,NAN,NAN,NAN,NAN
28/02/2008 09:00,NAN,NAN,NAN,NAN,NAN,NAN,NAN
28/02/2008 09:30,NAN,NAN,NAN,NAN,NAN,NAN,NAN
28/02/2008 10:00,NAN,NAN,NAN,NAN,NAN,NAN,NAN
28/02/2008 10:30,NAN,NAN,NAN,NAN,NAN,NAN,NAN
28/02/2008 11:00,NAN,NAN,NAN,NAN,NAN,NAN,NAN
28/02/2008 11:30,NAN,NAN,NAN,NAN,NAN,NAN,NAN
28/02/2008 12:00,NAN,NAN,NAN,NAN,NAN,NAN,NAN
28/02/2008 12:30,NAN,NAN,NAN,NAN,NAN,NAN,NAN
28/02/2008 13:00,NAN,NAN,NAN,NAN,NAN,NAN,NAN
28/02/2008 13:30,NAN,NAN,NAN,NAN,NAN,NAN,NAN
28/02/2008 14:00,NAN,NAN,NAN,NAN,NAN,NAN,NAN
28/02/2008 14:30,NAN,NAN,NAN,NAN,NAN,NAN,NAN
28/02/2008 15:00,NAN,NAN,NAN,NAN,NAN,NAN,NAN
28/02/2008 15:30,NAN,NAN,NAN,NAN,NAN,NAN,NAN
28/02/2008 16:00,NAN,NAN,NAN,NAN,NAN,NAN,NAN
28/02/2008 16:30,NAN,NAN,NAN,NAN,NAN,NAN,NAN
28/02/2008 17:00,NAN,NAN,NAN,NAN,NAN,NAN,NAN
28/02/2008 17:30,NAN,NAN,NAN,NAN,NAN,NAN,NAN
28/02/2008 18:00,NAN,NAN,NAN,NAN,NAN,NAN,NAN
28/02/2008 18:30,NAN,NAN,NAN,NAN,NAN,NAN,NAN
28/02/2008 19:00,NAN,NAN,NAN,NAN,NAN,NAN,NAN
28/02/2008 19:30,NAN,NAN,NAN,NAN,NAN,NAN,NAN
28/02/2008 20:00,NAN,NAN,NAN,NAN,NAN,NAN,NAN
28/02/2008 20:30,NAN,NAN,NAN,NAN,NAN,NAN,NAN
28/02/2008 21:00,NAN,NAN,NAN,NAN,NAN,NAN,NAN
28/02/2008 21:30,NAN,NAN,NAN,NAN,NAN,NAN,NAN
28/02/2008 22:00,NAN,NAN,NAN,NAN,NAN,NAN,NAN
28/02/2008 22:30,NAN,NAN,NAN,NAN,NAN,NAN,NAN
28/02/2008 23:00,NAN,NAN,NAN,NAN,NAN,NAN,NAN
28/02/2008 23:30,NAN,NAN,NAN,NAN,NAN,NAN,NAN
29/02/2008 00:00,NAN,NAN,NAN,NAN,NAN,NAN,NAN
29/02/2008 00:30,NAN,NAN,NAN,NAN,NAN,NAN,NAN
29/02/2008 01:00,NAN,NAN,NAN,NAN,NAN,NAN,NAN
29/02/2008 01:30,NAN,NAN,NAN,NAN,NAN,NAN,NAN
29/02/2008 02:00,NAN,NAN,NAN,NAN,NAN,NAN,NAN
29/02/2008 02:30,NAN,NAN,NAN,NAN,NAN,NAN,NAN
29/02/2008 03:00,NAN,NAN,NAN,NAN,NAN,NAN,NAN
29/02/2008 03:30,NAN,NAN,NAN,NAN,NAN,NAN,NAN
29/02/2008 04:00,NAN,NAN,NAN,NAN,NAN,NAN,NAN
29/02/2008 04:30,NAN,NAN,NAN,NAN,NAN,NAN,NAN
29/02/2008 05:00,NAN,NAN,NAN,NAN,NAN,NAN,NAN
29/02/2008 05:30,NAN,NAN,NAN,NAN,NAN,NAN,NAN
29/02/2008 06:00,NAN,NAN,NAN,NAN,NAN,NAN,NAN
29/02/2008 06:30,NAN,NAN,NAN,NAN,NAN,NAN,NAN
29/02/2008 07:00,NAN,NAN,NAN,NAN,NAN,NAN,NAN
29/02/2008 07:30,NAN,NAN,NAN,NAN,NAN,NAN,NAN
29/02/2008 08:00,NAN,NAN,NAN,NAN,NAN,NAN,NAN
29/02/2008 08:30,NAN,NAN,NAN,NAN,NAN,NAN,NAN
29/02/2008 09:00,NAN,NAN,NAN,NAN,NAN,NAN,NAN
29/02/2008 09:30,NAN,NAN,NAN,NAN,NAN,NAN,NAN
29/02/2008 10:00,NAN,NAN,NAN,NAN,NAN,NAN,NAN
29/02/2008 10:30,NAN,NAN,NAN,NAN,NAN,NAN,NAN
29/02/2008 11:00,NAN,NAN,NAN,NAN,NAN,NAN,NAN
29/02/2008 11:30,NAN,NAN,NAN,NAN,NAN,NAN,NAN
29/02/2008 12:00,NAN,NAN,NAN,NAN,NAN,NAN,NAN
29/02/2008 12:30,NAN,NAN,NAN,NAN,NAN,NAN,NAN
29/02/2008 13:00,NAN,NAN,NAN,NAN,NAN,NAN,NAN
29/02/2008 13:30,NAN,NAN,NAN,NAN,NAN,NAN,NAN
29/02/2008 14:00,NAN,NAN,NAN,NAN,NAN,NAN,NAN
29/02/2008 14:30,NAN,NAN,NAN,NAN,NAN,NAN,NAN
29/02/2008 15:00,NAN,NAN,NAN,NAN,NAN,NAN,NAN
29/02/2008 15:30,NAN,NAN,NAN,NAN,NAN,NAN,NAN
29/02/2008 16:00,NAN,NAN,NAN,NAN,NAN,NAN,NAN
29/02/2008 16:30,NAN,NAN,NAN,NAN,NAN,NAN,NAN
29/02/2008 17:00,NAN,NAN,NAN,NAN,NAN,NAN,NAN
29/02/2008 17:30,NAN,NAN,NAN,NAN,NAN,NAN,NAN
29/02/2008 18:00,NAN,NAN,NAN,NAN,NAN,NAN,NAN
29/02/2008 18:30,NAN,NAN,NAN,NAN,NAN,NAN,NAN
29/02/2008 19:00,NAN,NAN,NAN,NAN,NAN,NAN,NAN
29/02/2008 19:30,NAN,NAN,NAN,NAN,NAN,NAN,NAN
29/02/2008 20:00,NAN,NAN,NAN,NAN,NAN,NAN,NAN
29/02/2008 20:30,NAN,NAN,NAN,NAN,NAN,NAN,NAN
29/02/2008 21:00,NAN,NAN,NAN,NAN,NAN,NAN,NAN
29/02/2008 21:30,NAN,NAN,NAN,NAN,NAN,NAN,NAN
29/02/2008 22:00,NAN,NAN,NAN,NAN,NAN,NAN,NAN
29/02/2008 22:30,NAN,NAN,NAN,NAN,NAN,NAN,NAN
29/02/2008 23:00,NAN,NAN,NAN,NAN,NAN,NAN,NAN
29/02/2008 23:30,NAN,NAN,NAN,NAN,NAN,NAN,NAN
01/03/2008 00:00,NAN,NAN,NAN,NAN,NAN,NAN,NAN
01/03/2008 00:30,NAN,NAN,NAN,NAN,NAN,NAN,NAN
01/03/2008 01:00,NAN,NAN,NAN,NAN,NAN,NAN,NAN
01/03/2008 01:30,NAN,NAN,NAN,NAN,NAN,NAN,NAN
01/03/2008 02:00,NAN,NAN,NAN,NAN,NAN,NAN,NAN
01/03/2008 02:30,NAN,NAN,NAN,NAN,NAN,NAN,NAN
01/03/2008 03:00,NAN,NAN,NAN,NAN,NAN,NAN,NAN
01/03/2008 03:30,NAN,NAN,NAN,NAN,NAN,NAN,NAN
01/03/2008 04:00,NAN,NAN,NAN,NAN,NAN,NAN,NAN
01/03/2008 04:30,NAN,NAN,NAN,NAN,NAN,NAN,NAN
01/03/2008 05:00,NAN,NAN,NAN,NAN,NAN,NAN,NAN
01/03/2008 05:30,NAN,NAN,NAN,NAN,NAN,NAN,NAN
01/03/2008 06:00,NAN,NAN,NAN,NAN,NAN,NAN,NAN
01/03/2008 06:30,NAN,NAN,NAN,NAN,NAN,NAN,NAN
01/03/2008 07:00,NAN,NAN,NAN,NAN,NAN,NAN,NAN
01/03/2008 07:30,NAN,NAN,NAN,NAN,NAN,NAN,NAN
01/03/2008 08:00,NAN,NAN,NAN,NAN,NAN,NAN,NAN
01/03/2008 08:30,NAN,NAN,NAN,NAN,NAN,NAN,NAN
01/03/2008 09:00,NAN,NAN,NAN,NAN,NAN,NAN,NAN
01/03/2008 09:30,NAN,NAN,NAN,NAN,NAN,NAN,NAN
01/03/2008 10:00,NAN,NAN,NAN,NAN,NAN,NAN,NAN
01/03/2008 10:30,NAN,NAN,NAN,NAN,NAN,NAN,NAN
01/03/2008 11:00,NAN,NAN,NAN,NAN,NAN,NAN,NAN
01/03/2008 11:30,NAN,NAN,NAN,NAN,NAN,NAN,NAN
01/03/2008 12:00,NAN,NAN,NAN,NAN,NAN,NAN,NAN
01/03/2008 12:30,NAN,NAN,NAN,NAN,NAN,NAN,NAN
01/03/2008 13:00,NAN,NAN,NAN,NAN,NAN,NAN,NAN
01/03/2008 13:30,NAN,NAN,NAN,NAN,NAN,NAN,NAN
01/03/2008 14:00,NAN,NAN,NAN,NAN,NAN,NAN,NAN
01/03/2008 14:30,NAN,NAN,NAN,NAN,NAN,NAN,NAN
01/03/2008 15:00,NAN,NAN,NAN,NAN,NAN,NAN,NAN
01/03/2008 15:30,NAN,NAN,NAN,NAN,NAN,NAN,NAN
01/03/2008 16:00,NAN,NAN,NAN,NAN,NAN,NAN,NAN
01/03/2008 16:30,NAN,NAN,NAN,NAN,NAN,NAN,NAN
01/03/2008 17:00,NAN,NAN,NAN,NAN,NAN,NAN,NAN
01/03/2008 17:30,NAN,NAN,NAN,NAN,NAN,NAN,NAN
01/03/2008 18:00,NAN,NAN,NAN,NAN,NAN,NAN,NAN
01/03/2008 18:30,NAN,NAN,NAN,NAN,NAN,NAN,NAN
01/03/2008 19:00,NAN,NAN,NAN,NAN,NAN,NAN,NAN
01/03/2008 19:30,NAN,NAN,NAN,NAN,NAN,NAN,NAN
01/03/2008 20:00,NAN,NAN,NAN,NAN,NAN,NAN,NAN
01/03/2008 20:30,NAN,NAN,NAN,NAN,NAN,NAN,NAN
01/03/2008 21:00,NAN,NAN,NAN,NAN,NAN,NAN,NAN
01/03/2008 21:30,NAN,NAN,NAN,NAN,NAN,NAN,NAN
01/03/2008 22:00,NAN,NAN,NAN,NAN,NAN,NAN,NAN
01/03/2008 22:30,NAN,NAN,NAN,NAN,NAN,NAN,NAN
01/03/2008 23:00,NAN,NAN,NAN,NAN,NAN,NAN,NAN
01/03/2008 23:30,NAN,NAN,NAN,NAN,NAN,NAN,NAN
02/03/2008 00:00,NAN,NAN,NAN,NAN,NAN,NAN,NAN
02/03/2008 00:30,NAN,NAN,NAN,NAN,NAN,NAN,NAN
02/03/2008 01:00,NAN,NAN,NAN,NAN,NAN,NAN,NAN
02/03/2008 01:30,NAN,NAN,NAN,NAN,NAN,NAN,NAN
02/03/2008 02:00,NAN,NAN,NAN,NAN,NAN,NAN,NAN
02/03/2008 02:30,NAN,NAN,NAN,NAN,NAN,NAN,NAN
02/03/2008 03:00,NAN,NAN,NAN,NAN,NAN,NAN,NAN
02/03/2008 03:30,NAN,NAN,NAN,NAN,NAN,NAN,NAN
02/03/2008 04:00,NAN,NAN,NAN,NAN,NAN,NAN,NAN
02/03/2008 04:30,NAN,NAN,NAN,NAN,NAN,NAN,NAN
02/03/2008 05:00,NAN,NAN,NAN,NAN,NAN,NAN,NAN
02/03/2008 05:30,NAN,NAN,NAN,NAN,NAN,NAN,NAN
02/03/2008 06:00,NAN,NAN,NAN,NAN,NAN,NAN,NAN
02/03/2008 06:30,NAN,NAN,NAN,NAN,NAN,NAN,NAN
02/03/2008 07:00,NAN,NAN,NAN,NAN,NAN,NAN,NAN
02/03/2008 07:30,NAN,NAN,NAN,NAN,NAN,NAN,NAN
02/03/2008 08:00,NAN,NAN,NAN,NAN,NAN,NAN,NAN
02/03/2008 08:30,NAN,NAN,NAN,NAN,NAN,NAN,NAN
02/03/2008 09:00,NAN,NAN,NAN,NAN,NAN,NAN,NAN
02/03/2008 09:30,NAN,NAN,NAN,NAN,NAN,NAN,NAN
02/03/2008 10:00,NAN,NAN,NAN,NAN,NAN,NAN,NAN
02/03/2008 10:30,NAN,NAN,NAN,NAN,NAN,NAN,NAN
02/03/2008 11:00,NAN,NAN,NAN,NAN,NAN,NAN,NAN
02/03/2008 11:30,NAN,NAN,NAN,NAN,NAN,NAN,NAN
02/03/2008 12:00,NAN,NAN,NAN,NAN,NAN,NAN,NAN
02/03/2008 12:30,NAN,NAN,NAN,NAN,NAN,NAN,NAN
02/03/2008 13:00,NAN,NAN,NAN,NAN,NAN,NAN,NAN
02/03/2008 13:30,NAN,NAN,NAN,NAN,NAN,NAN,NAN
02/03/2008 14:00,NAN,NAN,NAN,NAN,NAN,NAN,NAN
02/03/2008 14:30,NAN,NAN,NAN,NAN,NAN,NAN,NAN
02/03/2008 15:00,NAN,NAN,NAN,NAN,NAN,NAN,NAN
02/03/2008 15:30,NAN,NAN,NAN,NAN,NAN,NAN,NAN
02/03/2008 16:00,NAN,NAN,NAN,NAN,NAN,NAN,NAN
02/03/2008 16:30,NAN,NAN,NAN,NAN,NAN,NAN,NAN
02/03/2008 17:00,NAN,NAN,NAN,NAN,NAN,NAN,NAN
02/03/2008 17:30,NAN,NAN,NAN,NAN,NAN,NAN,NAN
02/03/2008 18:00,NAN,NAN,NAN,NAN,NAN,NAN,NAN
02/03/2008 18:30,NAN,NAN,NAN,NAN,NAN,NAN,NAN
02/03/2008 19:00,NAN,NAN,NAN,NAN,NAN,NAN,NAN
02/03/2008 19:30,NAN,NAN,NAN,NAN,NAN,NAN,NAN
02/03/2008 20:00,NAN,NAN,NAN,NAN,NAN,NAN,NAN
02/03/2008 20:30,NAN,NAN,NAN,NAN,NAN,NAN,NAN
02/03/2008 21:00,NAN,NAN,NAN,NAN,NAN,NAN,NAN
02/03/2008 21:30,NAN,NAN,NAN,NAN,NAN,NAN,NAN
02/03/2008 22:00,NAN,NAN,NAN,NAN,NAN,NAN,NAN
02/03/2008 22:30,NAN,NAN,NAN,NAN,NAN,NAN,NAN
02/03/2008 23:00,NAN,NAN,NAN,NAN,NAN,NAN,NAN
02/03/2008 23:30,NAN,NAN,NAN,NAN,NAN,NAN,NAN
03/03/2008 00:00,NAN,NAN,NAN,NAN,NAN,NAN,NAN
03/03/2008 00:30,NAN,NAN,NAN,NAN,NAN,NAN,NAN
03/03/2008 01:00,NAN,NAN,NAN,NAN,NAN,NAN,NAN
03/03/2008 01:30,NAN,NAN,NAN,NAN,NAN,NAN,NAN
03/03/2008 02:00,NAN,NAN,NAN,NAN,NAN,NAN,NAN
03/03/2008 02:30,NAN,NAN,NAN,NAN,NAN,NAN,NAN
03/03/2008 03:00,NAN,NAN,NAN,NAN,NAN,NAN,NAN
03/03/2008 03:30,NAN,NAN,NAN,NAN,NAN,NAN,NAN
03/03/2008 04:00,NAN,NAN,NAN,NAN,NAN,NAN,NAN
03/03/2008 04:30,NAN,NAN,NAN,NAN,NAN,NAN,NAN
03/03/2008 05:00,NAN,NAN,NAN,NAN,NAN,NAN,NAN
03/03/2008 05:30,NAN,NAN,NAN,NAN,NAN,NAN,NAN
03/03/2008 06:00,NAN,NAN,NAN,NAN,NAN,NAN,NAN
03/03/2008 06:30,NAN,NAN,NAN,NAN,NAN,NAN,NAN
03/03/2008 07:00,NAN,NAN,NAN,NAN,NAN,NAN,NAN
03/03/2008 07:30,NAN,NAN,NAN,NAN,NAN,NAN,NAN
03/03/2008 08:00,NAN,NAN,NAN,NAN,NAN,NAN,NAN
03/03/2008 08:30,NAN,NAN,NAN,NAN,NAN,NAN,NAN
03/03/2008 09:00,NAN,NAN,NAN,NAN,NAN,NAN,NAN
03/03/2008 09:30,NAN,NAN,NAN,NAN,NAN,NAN,NAN
03/03/2008 10:00,NAN,NAN,NAN,NAN,NAN,NAN,NAN
03/03/2008 10:30,NAN,NAN,NAN,NAN,NAN,NAN,NAN
03/03/2008 11:00,NAN,NAN,NAN,NAN,NAN,NAN,NAN
03/03/2008 11:30,NAN,NAN,NAN,NAN,NAN,NAN,NAN
03/03/2008 12:00,NAN,NAN,NAN,NAN,NAN,NAN,NAN
03/03/2008 12:30,NAN,NAN,NAN,NAN,NAN,NAN,NAN
03/03/2008 13:00,NAN,NAN,NAN,NAN,NAN,NAN,NAN
03/03/2008 13:30,NAN,NAN,NAN,NAN,NAN,NAN,NAN
03/03/2008 14:00,NAN,NAN,NAN,NAN,NAN,NAN,NAN
03/03/2008 14:30,NAN,NAN,NAN,NAN,NAN,NAN,NAN
03/03/2008 15:00,NAN,NAN,NAN,NAN,NAN,NAN,NAN
03/03/2008 15:30,NAN,NAN,NAN,NAN,NAN,NAN,NAN
03/03/2008 16:00,NAN,NAN,NAN,NAN,NAN,NAN,NAN
03/03/2008 16:30,NAN,NAN,NAN,NAN,NAN,NAN,NAN
03/03/2008 17:00,NAN,NAN,NAN,NAN,NAN,NAN,NAN
03/03/2008 17:30,NAN,NAN,NAN,NAN,NAN,NAN,NAN
03/03/2008 18:00,NAN,NAN,NAN,NAN,NAN,NAN,NAN
03/03/2008 18:30,NAN,NAN,NAN,NAN,NAN,NAN,NAN
03/03/2008 19:00,NAN,NAN,NAN,NAN,NAN,NAN,NAN
03/03/2008 19:30,NAN,NAN,NAN,NAN,NAN,NAN,NAN
03/03/2008 20:00,NAN,NAN,NAN,NAN,NAN,NAN,NAN
03/03/2008 20:30,NAN,NAN,NAN,NAN,NAN,NAN,NAN
03/03/2008 21:00,NAN,NAN,NAN,NAN,NAN,NAN,NAN
03/03/2008 21:30,NAN,NAN,NAN,NAN,NAN,NAN,NAN
03/03/2008 22:00,NAN,NAN,NAN,NAN,NAN,NAN,NAN
03/03/2008 22:30,NAN,NAN,NAN,NAN,NAN,NAN,NAN
03/03/2008 23:00,NAN,NAN,NAN,NAN,NAN,NAN,NAN
03/03/2008 23:30,NAN,NAN,NAN,NAN,NAN,NAN,NAN
04/03/2008 00:00,NAN,NAN,NAN,NAN,NAN,NAN,NAN
04/03/2008 00:30,NAN,NAN,NAN,NAN,NAN,NAN,NAN
04/03/2008 01:00,NAN,NAN,NAN,NAN,NAN,NAN,NAN
